id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620130107,Drud,Gerold,Drud.Gerold@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, PHYS1411, BIOC1020","GEOL1104, MICR1010, MATH1152",
620130108,Omero,Gobbett,Omero.Gobbett@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, COMP3652, GEOG3131","COMP3702, MATH3404",COMP3901
620130109,Nelle,Lentsch,Nelle.Lentsch@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, BIOC1021, GEOG1131","GEOL1104, GEOG1232","COMP1210,COMP1126,COMP1127,COMP1161"
620130110,Ozzy,Coggin,Ozzy.Coggin@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",MATH1142,"MICR1010, MATH2411",
620130111,Lauree,Ettels,Lauree.Ettels@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MICR1010, BIOC1020, CHEM2210, MATH2421",ELET2210,
620130112,Birdie,Tomes,Birdie.Tomes@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOG2231,"GEOG3132, BIOL2312",COMP3901
620130113,Alice,Ranby,Alice.Ranby@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",GEOG2231,"PHYS2561, BIOC3014, CHEM2311",COMP3901
620130114,Jaymee,Crann,Jaymee.Crann@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, PHYS1411, GEOG1131",GEOL1103,
620130115,Lyn,Calendar,Lyn.Calendar@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, MATH1142","GEOG1232, ELET1400, PHYS1421",
620130116,Fabien,Mudle,Fabien.Mudle@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2331, GEOL1101","COMP2802, PHYS1422, ELET1400",
620130117,Alard,Whittock,Alard.Whittock@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, MATH1142","ELET1400, MICR1010, GEOL1103",
620130118,Brucie,Younghusband,Brucie.Younghusband@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, PHYS2351, GEOG2331, ELET2430","CHEM3010, BIOC3011, ELET2410, GEOG3333",
620130119,Butch,Terbeek,Butch.Terbeek@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2404, CHEM2011, ELET2405",ELET2420,COMP3901
620130120,Melva,Kamienski,Melva.Kamienski@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG2231,"MICR2211, PHYS2296, GEOG1232",
620130121,Brook,Pock,Brook.Pock@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, GEOL1101, MICR1010","GEOG1232, MATH1151","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130122,Lyndsey,Bunten,Lyndsey.Bunten@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2210, GEOG2331, COMP3911, ELET2405",BIOL2312,
620130123,Tomas,Crittal,Tomas.Crittal@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1412, GEOG2233, MATH1141, GEOG2331","GEOG2131, ELET2420, GEOG2232, GEOG2332",
620130124,Marc,Bunton,Marc.Bunton@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH1141, MATH1142, ELET2430","CHEM2111, MATH1152, GEOG2131, GEOG1232",
620130125,Somerset,Lambirth,Somerset.Lambirth@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",GEOG2233,"COMP3410, GEOG3132","SWEN3101,SWEN3145,SWEN3920"
620130126,Agatha,Hockey,Agatha.Hockey@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",PHYS1411,"BIOC1021, GEOL1104, PHYS1422",
620130127,Alley,Dufour,Alley.Dufour@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, MATH3155","PHYS3351, GEOL2201, GEOG3333",COMP3901
620130128,Brucie,Hannent,Brucie.Hannent@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, MATH3401, GEOG2131","GEOG2232, CHEM2311",COMP3901
620130129,Maryrose,Vader,Maryrose.Vader@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3191,"MATH3402, CHEM2110, CHEM2311, COMP3192",
620130130,Karia,Emburey,Karia.Emburey@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MICR1011,"PHYS1422, GEOL1104",
620130131,Dunn,Castilljo,Dunn.Castilljo@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",GEOL2202,"BIOC3011, BIOL2312, ELET2410, COMP3192",
620130132,Camala,Lages,Camala.Lages@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, GEOL2202, BIOC2014, PHYS2386","GEOG2332, GEOG2131, MATH3424",
620130133,Bern,Coltart,Bern.Coltart@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1102, CHEM1901, PHYS2386, MICR1010","MATH1152, MATH2403, MICR1010","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130134,Mable,Dowrey,Mable.Dowrey@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2401, COMP3801","MATH3402, COMP3702, PHYS3565, COMP2802","SWEN3101,SWEN3145,SWEN3920"
620130135,Waylen,Brierly,Waylen.Brierly@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH2421,"PHYS3300, CHEM2111",
620130136,Ermentrude,Tabbernor,Ermentrude.Tabbernor@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2211, CHEM2402","GEOL2203, ELET2415, ELET2420, PHYS2296",
620130137,Kippar,Leavesley,Kippar.Leavesley@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,MATH1152,"COMP1210,COMP1126,COMP1127,COMP1161"
620130138,Raynor,Snyder,Raynor.Snyder@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, PHYS1412",GEOG1232,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130139,Lefty,Saunderson,Lefty.Saunderson@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOL1102,"MICR1011, BIOC1021, MATH1152","COMP1210,COMP1126,COMP1127,COMP1161"
620130140,Floris,Le feuvre,Floris.Le feuvre@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",GEOG2331,ELET2420,
620130141,Aila,Carbett,Aila.Carbett@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, BIOC3013","MATH2403, ELET2210, MATH2411",
620130142,Niall,O'Regan,Niall.O'Regan@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2010,PHYS2200,
620130143,Thomasine,Garman,Thomasine.Garman@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3430, GEOG2231",PHYS3300,
620130144,Ericha,Jacks,Ericha.Jacks@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1131, MATH1141","MICR1011, MATH1152, PHYS1422",
620130145,Lowe,Collelton,Lowe.Collelton@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3430, GEOG3131, MATH3155",CHEM2311,COMP3901
620130146,Preston,Shambrook,Preston.Shambrook@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","ELET2430, BIOC2014, GEOL2202, GEOG2331","BIOC1020, PHYS2296","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130147,Billy,Castledine,Billy.Castledine@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, CHEM1901, GEOG1231","BIOC1021, GEOL1103, CHEM1902",
620130148,Bernie,Dablin,Bernie.Dablin@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL2202, CHEM2211",ELET1405,
620130149,Shawn,Colcomb,Shawn.Colcomb@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3652, PHYS2351","MATH2407, MATH2403, PHYS3341, COMP3162","SWEN3101,SWEN3145,SWEN3920"
620130150,Foster,Valentine,Foster.Valentine@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2421, BIOC2014, MICR1011, MATH1142","GEOG1232, GEOL1103, BIOC1020, GEOG2232","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130151,Polly,Pither,Polly.Pither@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2401, CHEM1901","GEOL1103, MATH2411","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130152,Sherry,Triplow,Sherry.Triplow@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MICR1010, GEOL1102, GEOL1101",GEOL1103,
620130153,Hedwig,Losselyong,Hedwig.Losselyong@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1231, PHYS2351",CHEM2110,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130154,Casandra,Gilardone,Casandra.Gilardone@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2405,"GEOG2232, PHYS3351, GEOG2131, CHEM3011",
620130155,Waylan,Sarson,Waylan.Sarson@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOG1231, CHEM1901",BIOC1021,
620130156,Bartlett,Chrishop,Bartlett.Chrishop@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, CHEM2402, CHEM2210","GEOL2201, ELET2410",
620130157,Mike,McConigal,Mike.McConigal@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, PHYS1412",GEOL1103,"COMP1210,COMP1126,COMP1127,COMP1161"
620130158,Jehanna,Tollett,Jehanna.Tollett@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, PHYS2351, COMP3912","GEOL2203, PHYS2200, MATH3403",COMP3901
620130159,Amery,Camoys,Amery.Camoys@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG3331, COMP3191, CHEM2011, CHEM2211","BIOC3011, ELET2410, CHEM2311, PHYS2561","SWEN3101,SWEN3145,SWEN3920"
620130160,Whitby,Harbron,Whitby.Harbron@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, GEOL1101","GEOL1103, BIOC1020, ELET1405","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130161,Modestia,Clohissy,Modestia.Clohissy@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2010, PHYS1411, ELET2430, CHEM2211",GEOL2203,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130162,Zacherie,Tampion,Zacherie.Tampion@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",BIOC1020,"PHYS2296, MATH1151, ELET1400",
620130163,Sherlock,Huard,Sherlock.Huard@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2402, MATH2401, CHEM3110","CHEM2110, PHYS3351, PHYS3341, GEOG3333",COMP3901
620130164,Aldrich,Kleinsinger,Aldrich.Kleinsinger@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2310,"GEOL2201, COMP3192, COMP3410, PHYS2561",
620130165,Blithe,Lockier,Blithe.Lockier@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, CHEM2310, GEOG2131","ELET2415, CHEM2110, PHYS2561, MATH3424",COMP3901
620130166,Artemas,Cornbell,Artemas.Cornbell@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2421,GEOL2201,
620130167,Tanhya,Kingdom,Tanhya.Kingdom@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2231, COMP3911, GEOL2202, COMP3191","CHEM2311, GEOL2203, COMP3702",
620130168,Goddart,Angliss,Goddart.Angliss@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2331, GEOL1101","PHYS1422, ELET2420",
620130169,Pavel,Dunniom,Pavel.Dunniom@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1131, GEOL1102","ELET1400, MATH1152, GEOL1103","COMP1210,COMP1126,COMP1127,COMP1161"
620130170,Waneta,D'Onise,Waneta.D'Onise@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2401, MICR1010, PHYS1412, MATH1142","MATH2407, GEOG1232, BIOC1021","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130171,Gallard,Newlands,Gallard.Newlands@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2010, PHYS2300","ELET2415, PHYS3565, GEOG3132, GEOG3333","SWEN3101,SWEN3145,SWEN3920"
620130172,Phedra,Hegarty,Phedra.Hegarty@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2011, GEOL2202, GEOG2131",GEOL1104,
620130173,Rosalinde,Drew-Clifton,Rosalinde.Drew-Clifton@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2405, COMP3652, ELET3430, GEOL3002","PHYS3351, MATH2411",
620130174,Abigael,Nevin,Abigael.Nevin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, MATH3405","PHYS3351, GEOG3132, MATH3403, MATH2411",
620130175,Brett,Burstowe,Brett.Burstowe@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1021, MATH1142, CHEM1901","GEOG1232, GEOG1132, GEOL1104","COMP1210,COMP1126,COMP1127,COMP1161"
620130176,Ricard,Blitz,Ricard.Blitz@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, CHEM1901, GEOG1231",BIOC1020,"COMP1210,COMP1126,COMP1127,COMP1161"
620130177,Alberto,Spaice,Alberto.Spaice@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3401, COMP3912, GEOL2202","ELET2210, MATH2411, MATH2407, PHYS2561","SWEN3101,SWEN3145,SWEN3920"
620130178,Terra,Tobin,Terra.Tobin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3405, CHEM2011, ELET3211",BIOL2312,
620130179,Gaye,Waby,Gaye.Waby@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, MATH1142",ELET1405,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130180,Ashlen,Toderini,Ashlen.Toderini@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","BIOC1021, GEOG2331, CHEM2402",PHYS2200,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620130181,Brendis,Dear,Brendis.Dear@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2233, CHEM2010, COMP3801, GEOL3002","MATH3404, COMP3162, GEOG2232",COMP3901
620130182,Dorthy,Rayer,Dorthy.Rayer@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, MATH1142","MICR1011, MATH1152","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130183,Gustave,Lidgett,Gustave.Lidgett@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL2202, GEOG2331",MATH3403,
620130184,Shell,Brommage,Shell.Brommage@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3331, ELET2430","CHEM2311, COMP3702, MATH3402, MATH3403",
620130185,Carver,Corby,Carver.Corby@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",BIOC3013,"PHYS3565, MATH3424",COMP3901
620130186,Goober,Cobson,Goober.Cobson@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",CHEM1901,MATH1151,
620130187,Jackquelin,Larter,Jackquelin.Larter@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, ELET3405, PHYS2300, MATH3155",COMP3192,COMP3901
620130188,Pavel,Urry,Pavel.Urry@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2210, ELET2430","GEOL2203, GEOG3333, PHYS3565, PHYS3300",COMP3901
620130189,Anstice,Barrar,Anstice.Barrar@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2211,ELET2415,
620130190,Friederike,McCard,Friederike.McCard@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH2401,"ELET2415, GEOG1232","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130191,Di,Beckett,Di.Beckett@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2011, MATH1141, MATH2404, GEOG2331","MICR1010, ELET1400",
620130192,Grazia,Smewing,Grazia.Smewing@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2131, CHEM2402, PHYS2386",CHEM1902,
620130193,Alena,Breadon,Alena.Breadon@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3911,"BIOL2312, GEOG2232, GEOG3333, MATH2403",COMP3901
620130194,Nicky,Dineen,Nicky.Dineen@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",BIOC1021,"CHEM1902, GEOL1104",
620130195,Glen,Ennals,Glen.Ennals@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, MATH1142, PHYS1412","CHEM1902, MICR1011, GEOL1103","COMP1210,COMP1126,COMP1127,COMP1161"
620130196,Quentin,Jimpson,Quentin.Jimpson@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH3405, BIOC3013","MATH3404, BIOC3014, ELET2415, ELET2410",
620130197,Andree,Deacock,Andree.Deacock@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, GEOG2233, CHEM2011, CHEM2211",GEOG2131,COMP3901
620130198,Mozelle,Mongan,Mozelle.Mongan@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",MATH2404,"COMP2802, GEOG2332, MATH2403, GEOG3333",
620130199,Arleen,Denyagin,Arleen.Denyagin@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2011, BIOC1021","GEOG1232, CHEM1902, BIOC1021, GEOG2232",
620130200,Gilburt,Harmes,Gilburt.Harmes@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2210, ELET3405",COMP2802,
620130201,Silvan,Waldera,Silvan.Waldera@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",ELET3211,"CHEM2311, GEOG3132, MATH2403, GEOG2332",COMP3901
620130202,Luce,Veelers,Luce.Veelers@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2131, COMP3912, PHYS2386","ELET2420, ELET2210",
620130203,Shaun,Welberry,Shaun.Welberry@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, GEOL1102","PHYS1422, PHYS1421","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130204,Zach,Kilalea,Zach.Kilalea@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2011, MATH3405, COMP3652, GEOG2131",GEOL2201,"SWEN3101,SWEN3145,SWEN3920"
620130205,Mercedes,Caudrey,Mercedes.Caudrey@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1010,"ELET1400, GEOG1232","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620130206,Renado,Admans,Renado.Admans@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS2300, MICR1010, GEOG2131, CHEM2310","GEOL2201, GEOG1132, PHYS1421","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620130207,Garrett,Fernihough,Garrett.Fernihough@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, PHYS2351, GEOG3131, CHEM2011","ELET2415, GEOG2332",
620130208,Leda,Blackstone,Leda.Blackstone@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3430, CHEM3110, CHEM2010","CHEM3010, MATH3404, GEOG2131",
620130209,Cosme,Gorthy,Cosme.Gorthy@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1131, GEOL1102, GEOG2233",MATH1152,
620130210,Tremaine,Kinmond,Tremaine.Kinmond@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, PHYS1411, PHYS1412",MICR1010,
620130211,Sheelah,Van den Velden,Sheelah.Van den Velden@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL3002, ELET3405","BIOC3011, CHEM2110, PHYS2561, COMP2802",
620130212,Vallie,Narramor,Vallie.Narramor@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, CHEM1901, GEOG1131",MICR1010,
