id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620133108,Hubie,Hafford,Hubie.Hafford@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1142,"BIOC1021, ELET1400, GEOG1232",
620133109,Berkie,Cowdry,Berkie.Cowdry@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, CHEM2402, PHYS2386",PHYS3351,
620133110,Jake,Scadding,Jake.Scadding@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3405, COMP3912, BIOC3013, GEOG2233","PHYS2561, CHEM2110, MICR2211",COMP3901
620133111,Berti,Foucard,Berti.Foucard@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2421,"MATH3424, MATH2411, CHEM2110","SWEN3101,SWEN3145,SWEN3920"
620133112,Gregoor,Melmore,Gregoor.Melmore@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","CHEM1901, PHYS1412",MICR1011,
620133113,Pepillo,Pritty,Pepillo.Pritty@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH3405,"COMP3192, MICR2211, ELET2420",
620133114,Irwin,Alexis,Irwin.Alexis@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3405, GEOG2231","COMP3162, MATH2411, CHEM3011",COMP3901
620133115,Tallulah,Giovannini,Tallulah.Giovannini@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOG1231,GEOL1103,"COMP1210,COMP1126,COMP1127,COMP1161"
620133116,Beret,Tant,Beret.Tant@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",MATH2421,CHEM2111,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133117,Samaria,Reardon,Samaria.Reardon@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOL1101, MATH2401, GEOG1131, GEOL2202","ELET2410, ELET1405, CHEM2311",
620133118,Christalle,Redwood,Christalle.Redwood@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3912,"GEOG3333, BIOL2312",
620133119,Sibeal,Vanlint,Sibeal.Vanlint@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MICR1010, GEOL1102, PHYS2351",PHYS1422,
620133120,Spencer,Beccero,Spencer.Beccero@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3912,"MATH3424, ELET2410, COMP3162",
620133121,Sauncho,Goodban,Sauncho.Goodban@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1141,CHEM1902,"COMP1210,COMP1126,COMP1127,COMP1161"
620133122,Candra,Wilmot,Candra.Wilmot@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2211, GEOL2202","BIOL2312, MATH1152, PHYS1421",
620133123,Carny,Brantl,Carny.Brantl@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","ELET3405, CHEM2011, COMP3801, GEOG2331",CHEM2110,
620133124,Wilmer,Servante,Wilmer.Servante@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",CHEM1901,MICR1011,
620133125,Zita,Perren,Zita.Perren@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG3331, MATH3401, ELET2430","BIOC3014, GEOL2203, PHYS3300, CHEM2110",
620133126,Henriette,Alcoran,Henriette.Alcoran@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3405, GEOG2233, MATH2421","ELET2415, PHYS3300",
620133127,Frazier,McMillam,Frazier.McMillam@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, CHEM2011, GEOG3331, MATH3401","GEOL2203, COMP2802, COMP3410",
620133128,Gery,Morriarty,Gery.Morriarty@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2404, MICR1011","ELET1400, BIOC1021, PHYS2561","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133129,Eddi,Stening,Eddi.Stening@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1141,"ELET1400, BIOC1021, MICR1011","COMP1210,COMP1126,COMP1127,COMP1161"
620133130,Uta,Ottley,Uta.Ottley@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, CHEM2011, PHYS2351","COMP3192, CHEM3011",COMP3901
620133131,Debera,Sandeford,Debera.Sandeford@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL2202, MATH3405",COMP3192,
620133132,Dorey,Gilardone,Dorey.Gilardone@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",CHEM1901,"BIOC1020, GEOG1232",
620133133,Evangelia,Shovelbottom,Evangelia.Shovelbottom@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2011, CHEM2310, GEOG2131",COMP3702,COMP3901
620133134,Sherman,Ellul,Sherman.Ellul@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2430, GEOG2231, CHEM3110, GEOG2131","ELET2410, MATH2403, COMP2802, MICR2211",
620133135,Quintin,Jacquemy,Quintin.Jacquemy@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, CHEM2210, CHEM2011, GEOG2233","PHYS2296, MATH3403, MATH3424",COMP3901
620133136,Mathe,Bailess,Mathe.Bailess@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, MICR1011","PHYS1422, MICR1011",
620133137,Jocelyne,Pettman,Jocelyne.Pettman@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3211, ELET3430, GEOL2202","GEOG2232, BIOC3011, GEOG3333",COMP3901
620133138,Rori,Wayland,Rori.Wayland@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",GEOL1102,GEOG2332,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133139,Lyman,Normansell,Lyman.Normansell@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","ELET2430, ELET2405, BIOC1021","MICR1011, GEOL2201, ELET2415",
620133140,Ferd,Leyfield,Ferd.Leyfield@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG2331,"MICR1010, GEOL2201, MICR1011",
620133141,Ava,Drinkale,Ava.Drinkale@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, ELET3430, CHEM2211",MICR2211,COMP3901
620133142,Janene,Oughtright,Janene.Oughtright@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2011,"PHYS2200, PHYS1422, GEOG2232, GEOL2203",
620133143,Halie,Dankov,Halie.Dankov@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL2202, CHEM3110","PHYS2200, COMP3702",
620133144,Frances,Goeff,Frances.Goeff@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOG1231,"ELET1405, PHYS1422","COMP1210,COMP1126,COMP1127,COMP1161"
620133145,Theadora,Longworth,Theadora.Longworth@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2210, MATH1142","PHYS1421, BIOC1020, GEOL2201, BIOC1021",
620133146,Kris,Perazzo,Kris.Perazzo@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, COMP3912, PHYS2300, ELET2430","BIOC3014, PHYS2561",
620133147,Danette,Woodage,Danette.Woodage@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, PHYS2300, MATH3405",MATH2411,
620133148,Jaclyn,Spaight,Jaclyn.Spaight@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1231","ELET1400, GEOG1132","COMP1210,COMP1126,COMP1127,COMP1161"
620133149,Jordana,Truelock,Jordana.Truelock@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, BIOC1021","PHYS1422, MICR1010, GEOL1103","COMP1210,COMP1126,COMP1127,COMP1161"
620133150,Pris,Rosenstiel,Pris.Rosenstiel@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2430, PHYS1411, MATH2421","MATH1152, BIOC1020, ELET1400","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133151,Phaidra,Garms,Phaidra.Garms@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG1231,"GEOL1104, GEOL2203, GEOG2332, BIOL2312",
620133152,Mycah,Dyet,Mycah.Dyet@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, ELET2430, GEOG2231","GEOG2131, PHYS3565, PHYS2200, MATH3403",
620133153,Jaynell,Lammertz,Jaynell.Lammertz@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2351, GEOG2331, GEOL3002","PHYS3565, GEOG2131",COMP3901
620133154,Byrle,Lammerding,Byrle.Lammerding@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, COMP3801",MATH3404,COMP3901
620133155,Garek,Hallin,Garek.Hallin@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS1412, MATH1142, MATH2404","COMP2802, BIOC1021, MATH1151, CHEM2110",
620133156,Carr,Trulocke,Carr.Trulocke@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, GEOG1231","MICR1010, PHYS1422","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133157,Randie,Crumley,Randie.Crumley@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, MATH1141","BIOC1020, GEOL1103, PHYS1421",
620133158,Keir,Gantzman,Keir.Gantzman@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3911, ELET3430, COMP3652","BIOL2312, ELET2415, MATH3404","SWEN3101,SWEN3145,SWEN3920"
620133159,Nell,De Anesy,Nell.De Anesy@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2210, GEOG2231","ELET2410, GEOL1103, GEOG1132, BIOC1021",
620133160,Corny,Cottesford,Corny.Cottesford@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2402,"ELET2415, MATH3404",
620133161,Asa,Kemshell,Asa.Kemshell@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, PHYS1411","ELET1400, MATH1152","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133162,Hurlee,Maciaszczyk,Hurlee.Maciaszczyk@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",BIOC3013,"MATH3424, CHEM2111",COMP3901
620133163,Sallie,Godar,Sallie.Godar@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3911,"MATH3404, GEOL2201, GEOG3132, PHYS2200",COMP3901
620133164,Annissa,Fookes,Annissa.Fookes@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM2210,"PHYS2561, MICR1010, PHYS1422, ELET2420",
620133165,Shayne,De Bell,Shayne.De Bell@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOL1102,"BIOC1020, MATH2411","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133166,Tilda,Drakes,Tilda.Drakes@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1412, GEOL1101, GEOG1131","MICR1010, CHEM1902, GEOL1104","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133167,Cathrine,Tuplin,Cathrine.Tuplin@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, GEOG1231",GEOL1103,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133168,Cyrillus,Alpe,Cyrillus.Alpe@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1231","MATH1151, ELET1405",
620133169,Colas,Waterfield,Colas.Waterfield@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3401, GEOL2202, ELET3405","BIOC3011, PHYS2200, GEOG3333",
620133170,Emogene,Billiard,Emogene.Billiard@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",ELET3430,"COMP3702, ELET2420",COMP3901
620133171,Colleen,Stickland,Colleen.Stickland@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","BIOC2014, MATH3405, ELET3211","CHEM3011, CHEM2311, MATH2411",
620133172,Nickola,Summerly,Nickola.Summerly@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH2401, PHYS2351, PHYS2386","MATH2411, CHEM2311, GEOL1103",
620133173,Hermann,Aidler,Hermann.Aidler@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2430, BIOC3013","CHEM2111, MATH2411, COMP3702","SWEN3101,SWEN3145,SWEN3920"
620133174,Jamison,Haydn,Jamison.Haydn@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOL1102,"GEOL1104, GEOG1132, MATH1152",
620133175,Maxine,Stonary,Maxine.Stonary@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2404, MATH2401, GEOG2131, GEOG1131","PHYS1421, MATH2403","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133176,Terrell,Dolphin,Terrell.Dolphin@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",GEOG1231,MATH1152,
620133177,Andros,Byrth,Andros.Byrth@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, GEOG1231",ELET1400,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133178,Obadiah,Twiddy,Obadiah.Twiddy@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM3110, MATH3405, ELET3405","CHEM2111, COMP3410, ELET2410",
620133179,Aviva,Berks,Aviva.Berks@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",CHEM2310,"ELET1405, ELET2410, MICR1010","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133180,Natalee,Levet,Natalee.Levet@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, GEOL1102","GEOL1104, GEOG1132","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133181,Sharity,Lillgard,Sharity.Lillgard@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, GEOG2331","MATH2407, PHYS3341",COMP3901
620133182,Iago,Caile,Iago.Caile@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","BIOC1021, PHYS1412, GEOG1231",GEOL1104,
620133183,Ellwood,Godspeede,Ellwood.Godspeede@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, GEOL1101",MICR1011,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133184,Reeva,Eisenberg,Reeva.Eisenberg@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2430, GEOG1131, CHEM1901, ELET2405","GEOG1232, ELET1405","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133185,Lona,Saer,Lona.Saer@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","GEOL1101, PHYS1412, ELET2430",MATH1151,"COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620133186,Mace,Antos,Mace.Antos@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2210, BIOC2014, BIOC3013, ELET3211","CHEM2311, MATH3424, PHYS3351",
620133187,Marcelle,Galpin,Marcelle.Galpin@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOL2202, COMP3191, GEOG2331","CHEM3010, MATH2403, PHYS3300, COMP3162",
620133188,Reta,Benthall,Reta.Benthall@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL3002, ELET2405, GEOG2331","COMP3410, COMP3192, BIOC3011",COMP3901
620133189,Cheston,Biddles,Cheston.Biddles@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3652, GEOG2231, COMP3912","BIOC3011, PHYS2561, CHEM3011",
620133190,Hinda,Camfield,Hinda.Camfield@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, GEOL1102","ELET1400, MICR1010",
620133191,Kippy,Sandlin,Kippy.Sandlin@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, PHYS1412, CHEM1901",ELET1405,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133192,Cassandra,Spiring,Cassandra.Spiring@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM2010,"PHYS2200, CHEM3011",
620133193,Natalee,Philippet,Natalee.Philippet@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3911, COMP3191, ELET3405, GEOG3131","MATH3403, CHEM2111, PHYS2561, ELET2415",COMP3901
620133194,Gardie,Perry,Gardie.Perry@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2231, ELET3430, ELET2430, CHEM2011","CHEM3010, BIOC3011, CHEM2311",
620133195,Deb,Lendrem,Deb.Lendrem@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3331, COMP3191, MATH3401, GEOL2202","GEOL2203, GEOG3132, PHYS3351, PHYS3300",COMP3901
620133196,Tam,Escot,Tam.Escot@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3801,COMP2802,COMP3901
620133197,Nissie,Letteresse,Nissie.Letteresse@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3211,CHEM2311,COMP3901
620133198,Shaun,Pappi,Shaun.Pappi@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2010, COMP3911, GEOL2202, MATH2404","PHYS3351, GEOL2203, ELET2210",
620133199,Weidar,Fagence,Weidar.Fagence@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, GEOG1231, PHYS1412","CHEM1902, ELET1405","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620133200,Jerrilyn,Snoad,Jerrilyn.Snoad@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2386, GEOG2131","ELET2415, GEOL2203, MATH3404, MATH3402",
620133201,Markos,Sclater,Markos.Sclater@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, COMP3802, MATH2421, COMP3652","PHYS3300, BIOL2312, BIOC3011, CHEM2311",COMP3901
620133202,Teirtza,Ayliff,Teirtza.Ayliff@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2211, CHEM2310","CHEM3010, GEOG2232, MATH3404, GEOL2201",COMP3901
620133203,Giusto,Castenda,Giusto.Castenda@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH3405,GEOG2332,
620133204,Aldin,Southard,Aldin.Southard@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2011, MATH3155, CHEM2210","GEOL2203, ELET2210, MATH2407, ELET2410",COMP3901
620133205,Gladys,Barbrook,Gladys.Barbrook@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1142, MICR1010","MICR1010, ELET1400, CHEM1902","COMP1210,COMP1126,COMP1127,COMP1161"
620133206,Merill,Jevon,Merill.Jevon@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH3401, GEOG2331, GEOL2202",PHYS3565,COMP3901
620133207,Mitchel,Aingell,Mitchel.Aingell@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, MATH1141",PHYS1421,
620133208,Kania,Iston,Kania.Iston@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, GEOG2231, PHYS2386","ELET2415, GEOG1232, CHEM2311","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133209,Jeffy,Keddle,Jeffy.Keddle@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, GEOG1131","PHYS1421, GEOG1232",
620133210,Bobby,Murfin,Bobby.Murfin@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG1231, MATH2421, PHYS2386","GEOL2201, MICR1011, MATH2403",
620133211,Pepillo,Genese,Pepillo.Genese@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2211, COMP3911","GEOL2203, MATH3404, MICR2211, PHYS3341",
620133212,Giana,Eaton,Giana.Eaton@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH1142, BIOC2014, MICR1011, MATH2401",CHEM2111,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620133213,Heywood,Guitel,Heywood.Guitel@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1010,ELET1400,
620133214,Verine,Haseman,Verine.Haseman@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, CHEM2010",PHYS2561,COMP3901
620133215,Vita,Dymick,Vita.Dymick@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, CHEM2211, GEOL2202",CHEM2311,COMP3901
