id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,Electivesminor_Sem1,Electivesminor_Sem2,CoreCourses_Summer
620132109,Pepita,Piechnik,Pepita.Piechnik@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2402, COMP3802, PHYS2300","CHEM2111, GEOL2203, CHEM2110",COMP3901
620132110,Pietra,Fosse,Pietra.Fosse@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","GEOG2131, ELET2430, MATH2401, ELET3405","COMP3702, ELET2415, COMP3162",
620132111,Minnaminnie,Summerside,Minnaminnie.Summerside@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","ELET2405, GEOL2202, CHEM2010","PHYS2200, MATH3402, COMP3702, MATH3404","SWEN3101,SWEN3145,SWEN3920"
620132112,Hurleigh,Santon,Hurleigh.Santon@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MATH1142,GEOG1232,
620132113,Kris,Szymanowski,Kris.Szymanowski@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",CHEM1901,"GEOL2203, GEOL2201",
620132114,Brant,Disbrow,Brant.Disbrow@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC1020, GEOL1101, PHYS2351",GEOL2203,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132115,Philomena,Inmett,Philomena.Inmett@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","MATH1141, GEOG2231","MICR2211, COMP2802","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132116,Nevsa,Robinette,Nevsa.Robinette@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","PHYS2351, ELET2430, CHEM2210","MATH2403, ELET2210, GEOG3132",COMP3901
620132117,Jamie,Vasentsov,Jamie.Vasentsov@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2211, COMP3191, COMP3801","ELET2415, GEOG2232, MATH3403, BIOL2312",
620132118,Wendall,Calam,Wendall.Calam@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",GEOG1131,"GEOL1104, ELET1400",
620132119,Benedikta,Chimienti,Benedikta.Chimienti@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, PHYS1411",ELET1400,"COMP1210,COMP1126,COMP1127,COMP1161"
620132120,Chris,Maplethorp,Chris.Maplethorp@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET2430,"GEOG2232, CHEM3010",
620132121,Anna,Boules,Anna.Boules@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2010, PHYS1411",MATH2403,
620132122,Donall,Turmall,Donall.Turmall@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","ELET2430, PHYS1411, BIOC1020, ELET2430",ELET2415,
620132123,Germana,McAllister,Germana.McAllister@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",BIOC1020,"GEOG1232, GEOL1103","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201"
620132124,Gabi,Gregan,Gabi.Gregan@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2210, MATH2401","MATH2403, BIOC3014, MATH2407, BIOL2312",
620132125,Heywood,Gitthouse,Heywood.Gitthouse@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1102, MICR1011, MICR1010","MICR1010, MICR1011",
620132126,Weidar,Rigler,Weidar.Rigler@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, CHEM2211, GEOG2233","GEOG3132, PHYS2296, CHEM2111, PHYS3565",
620132127,Sianna,Ginsie,Sianna.Ginsie@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","GEOG2331, MICR1010","GEOL1104, MICR1010",
620132128,Lacee,McQuarrie,Lacee.McQuarrie@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOL1102,"MATH1151, GEOG1132, CHEM1902",
620132129,Alejandra,Frarey,Alejandra.Frarey@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM3110, GEOG2231, COMP3802","PHYS3300, ELET2420, COMP3162, COMP2802",
620132130,Sissie,Portch,Sissie.Portch@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","CHEM2211, CHEM2010, PHYS1412, ELET2430","PHYS2561, ELET2420, GEOG2332, MATH1152",
620132131,Erv,Samsonsen,Erv.Samsonsen@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET2405, GEOG3331",COMP3410,COMP3901
620132132,Gerrard,Holtom,Gerrard.Holtom@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, PHYS2386","BIOC3011, PHYS2296",COMP3901
620132133,Cassie,Sussams,Cassie.Sussams@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3801, ELET3405, CHEM2010","MICR2211, MATH3404",
620132134,Stesha,Jurisch,Stesha.Jurisch@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, BIOC1021, PHYS1412","GEOG1132, CHEM1902, PHYS1422",
620132135,Ferne,Loveard,Ferne.Loveard@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, GEOL1102","PHYS1421, MATH1151","COMP1210,COMP1126,COMP1127,COMP1161"
620132136,Sella,Rappoport,Sella.Rappoport@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS2386, CHEM2010",CHEM2311,
620132137,Colet,Raison,Colet.Raison@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",PHYS1412,"GEOG2131, CHEM2311",
620132138,Chris,Aslum,Chris.Aslum@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3652, GEOG2231, COMP3802, MATH3405",GEOG2232,
620132139,Wylie,Strowan,Wylie.Strowan@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",ELET2430,MICR1010,
620132140,Clarance,Cordaroy,Clarance.Cordaroy@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","PHYS2300, BIOC1020, GEOG2131, CHEM2210","ELET2210, ELET2420, GEOG2232, CHEM2110",
620132141,Maris,Prandin,Maris.Prandin@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",ELET2430,"ELET2420, CHEM2111, CHEM1902, CHEM2311",
620132142,Ardene,Iannitti,Ardene.Iannitti@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3430,"MATH2407, MICR2211, PHYS2561",
620132143,Luke,Ioannou,Luke.Ioannou@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOL3002, ELET2430, BIOC3013, GEOG3131","MATH2407, MATH2403, GEOG2332",
620132144,Lezley,Shakshaft,Lezley.Shakshaft@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, BIOC1020","MICR1011, CHEM1902, GEOG1232",
620132145,Kelsey,Zorzenoni,Kelsey.Zorzenoni@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3911, ELET3405",PHYS3565,
620132146,Therine,Trayte,Therine.Trayte@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS1412, GEOG1131, PHYS2386, GEOG2231",ELET2420,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132147,Shepard,Hassin,Shepard.Hassin@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH2421, GEOG2331, CHEM2310","CHEM2110, MATH3402",COMP3901
620132148,Tyson,Waters,Tyson.Waters@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3405, COMP3801, CHEM2210",ELET2420,
620132149,Amity,Rollings,Amity.Rollings@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM3110,"MATH3403, COMP3192, GEOL2201, MATH2411",
620132150,Edi,McGawn,Edi.McGawn@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1010,GEOG1232,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132151,Amberly,Deakes,Amberly.Deakes@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2210, GEOG1231, MATH2421, MATH1141","MICR1011, BIOL2312","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132152,Bastien,Fayers,Bastien.Fayers@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2233, GEOG2231",COMP3410,
620132153,Misti,Berwick,Misti.Berwick@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, PHYS1411",BIOC1020,
620132154,Rheta,Dunkinson,Rheta.Dunkinson@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2300, GEOL2202, CHEM2310, ELET2430","ELET2410, BIOC3014",COMP3901
620132155,Else,Turbill,Else.Turbill@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",MATH2404,"CHEM2311, BIOC1020, MATH2403, GEOG2332","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132156,Panchito,Kenner,Panchito.Kenner@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2233, GEOL2202, GEOG1131, MICR1010","MATH1152, GEOL2201, GEOG2131","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132157,Ericka,McKirdy,Ericka.McKirdy@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2210, PHYS2300, PHYS2386, ELET2430","COMP3410, PHYS2561, BIOL2312",
620132158,Janet,Muckian,Janet.Muckian@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",PHYS2386,"ELET2415, CHEM2110, PHYS3300, GEOL2203","SWEN3101,SWEN3145,SWEN3920"
620132159,Christoper,Matthewes,Christoper.Matthewes@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","ELET2430, MATH1141, GEOG2233, PHYS1411","GEOG1232, CHEM1902",
620132160,Denny,Galilee,Denny.Galilee@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","GEOG2231, CHEM1901",GEOG2332,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132161,Bary,Iannuzzi,Bary.Iannuzzi@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",PHYS1411,"GEOG1132, MICR1011","COMP1210,COMP1126,COMP1127,COMP1161"
620132162,Mellisent,Dart,Mellisent.Dart@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM3110, GEOG2233, MATH3155","COMP3192, MATH3424, PHYS3300","SWEN3101,SWEN3145,SWEN3920"
620132163,Lois,Hecks,Lois.Hecks@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","ELET2430, MATH1141, MICR1010, CHEM2310","BIOC1020, GEOG2131, COMP2802",
620132164,Findley,Baudon,Findley.Baudon@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET2405,"CHEM2110, CHEM2311",
620132165,Katine,Prandin,Katine.Prandin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG3131, PHYS2386, MATH3405","MICR2211, PHYS3341",COMP3901
620132166,Luther,McKibbin,Luther.McKibbin@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","ELET3430, MATH3401, MATH3155, GEOG2331","PHYS3351, GEOG3333, CHEM3011, CHEM2111",
620132167,Prue,Gawith,Prue.Gawith@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, ELET2405, PHYS2300","CHEM2110, BIOC3011",COMP3901
620132168,Louise,Bellamy,Louise.Bellamy@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",CHEM3110,ELET2210,"SWEN3101,SWEN3145,SWEN3920"
620132169,Stan,Feldberger,Stan.Feldberger@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOL3002, COMP3801, MATH2421, COMP3912","PHYS3341, MATH3403, PHYS3300, PHYS3565",COMP3901
620132170,Niels,Chapiro,Niels.Chapiro@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, CHEM1901, PHYS1412","CHEM1902, GEOG1132","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132171,Ruby,Gantzman,Ruby.Gantzman@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, MICR1010","GEOG1232, CHEM1902","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161"
620132172,Ophelia,Thurstan,Ophelia.Thurstan@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1010, GEOL1101",ELET1405,
620132173,Jesse,Carnilian,Jesse.Carnilian@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3191, CHEM2010","BIOC3011, GEOG3333, PHYS3300, MATH3424",
620132174,Rebecca,Tackell,Rebecca.Tackell@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","BIOC1020, PHYS1412",ELET1400,
620132175,Ermin,Brien,Ermin.Brien@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2421, GEOG2233, COMP3912","PHYS2200, MATH3404, BIOL2312, GEOG3132",
620132176,Breena,Baldock,Breena.Baldock@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, MICR1011",BIOC1021,
620132177,Sidonnie,Prover,Sidonnie.Prover@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2421, GEOG3331, GEOG3131, CHEM2011",PHYS2200,
620132178,Allie,McWhinnie,Allie.McWhinnie@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1142, GEOG1231, BIOC1021","ELET1400, GEOL1104",
620132179,Emlynn,Bangs,Emlynn.Bangs@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3802, COMP3652, CHEM2010",MATH3424,COMP3901
620132180,Ravid,Danilchik,Ravid.Danilchik@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",ELET2405,CHEM3010,"SWEN3101,SWEN3145,SWEN3920"
620132181,Lenci,Blandamore,Lenci.Blandamore@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","MATH2404, CHEM2210","GEOL1104, MATH2411, MICR1011",
620132182,Leonelle,Writtle,Leonelle.Writtle@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MATH1142,CHEM1902,
620132183,Willey,McGreal,Willey.McGreal@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2331, GEOG2233",COMP3162,
620132184,Marcelline,Corkan,Marcelline.Corkan@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","BIOC1021, MATH2404, CHEM2010, PHYS2351",MATH2403,
620132185,Kilian,Claydon,Kilian.Claydon@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","BIOC2014, MATH2421, PHYS1412",PHYS1421,
620132186,Ki,Adran,Ki.Adran@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",CHEM2210,"MATH2403, CHEM2110",COMP3901
620132187,Chen,Goggins,Chen.Goggins@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, ELET3405, MATH3401",MATH2403,
620132188,Sonnie,McRinn,Sonnie.McRinn@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3652,"MATH2411, MATH2403",
620132189,Odell,Bolter,Odell.Bolter@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2210, ELET2430, PHYS2351",COMP2802,
620132190,Nerti,Endrizzi,Nerti.Endrizzi@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",CHEM2210,"ELET2415, COMP3192",
620132191,Rube,Sedwick,Rube.Sedwick@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",ELET3405,"GEOG2332, GEOL2201",
620132192,Cornie,Symmons,Cornie.Symmons@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2211, MATH2401, CHEM1901","GEOG1232, MATH2411, GEOL2203",
620132193,Mychal,Dragonette,Mychal.Dragonette@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, CHEM2210",BIOL2312,COMP3901
620132194,Heinrick,Blagburn,Heinrick.Blagburn@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1411, GEOL1102",CHEM1902,
620132195,Arlen,Dufton,Arlen.Dufton@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","CHEM2011, PHYS2300, CHEM2310",COMP3410,COMP3901
620132196,Phillipe,Waddams,Phillipe.Waddams@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",GEOG2131,"GEOL2203, COMP2802, MATH2403, GEOL2201",
620132197,Rouvin,Matthieson,Rouvin.Matthieson@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","COMP3911, GEOG3131, GEOG2331, COMP3191","MATH3424, MATH2403, PHYS3565, BIOL2312",
620132198,Husain,Wardrope,Husain.Wardrope@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","CHEM2011, CHEM2402, GEOG1131, ELET2430","PHYS1421, MATH2411, MATH1151",
620132199,Ernestine,Orcas,Ernestine.Orcas@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","MATH2401, CHEM2011",PHYS2296,COMP3901
620132200,Abraham,Brenneke,Abraham.Brenneke@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","MATH3155, GEOL2202","CHEM3011, CHEM2111, ELET2420",
620132201,Lisbeth,Hawford,Lisbeth.Hawford@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901","CHEM2211, COMP3802","GEOG3132, BIOC3011",
620132202,Abra,Wraight,Abra.Wraight@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2386, COMP3191, GEOG2331, PHYS2300","PHYS2561, GEOL2201","SWEN3101,SWEN3145,SWEN3920"
620132203,Paton,Cicchinelli,Paton.Cicchinelli@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, BIOC1021, PHYS1411","GEOG1132, MATH1151, GEOL1103",
620132204,Berkley,Keelan,Berkley.Keelan@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","PHYS1412, CHEM2402, PHYS2300","MATH2411, CHEM2311",
620132205,Eugenia,Pride,Eugenia.Pride@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","COMP3191, ELET2405, COMP3911","GEOG2131, MATH3424, PHYS2561",COMP3901
620132206,Rodrigo,Hennemann,Rodrigo.Hennemann@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",CHEM1901,"BIOC1021, MICR1010, GEOG2332, PHYS1422","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132207,Roley,Rahlof,Roley.Rahlof@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2404, CHEM2402, MATH1141, CHEM2211",GEOL1103,
620132208,Adelle,Alps,Adelle.Alps@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",MICR1010,"MICR1010, CHEM1902, PHYS1421",
620132209,Audi,Smithend,Audi.Smithend@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","PHYS2351, CHEM2210","ELET2410, CHEM2311, PHYS2200, MATH2403",COMP3901
620132210,Fulton,Farland,Fulton.Farland@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG2131,ELET2415,"INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132211,Adara,Sudran,Adara.Sudran@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",GEOG1231,"BIOC1021, CHEM2111","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132212,Horatius,Kruger,Horatius.Kruger@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","PHYS2351, ELET2430, CHEM1901, GEOG2331","MICR1011, ELET1400",
620132213,Tiffi,Noseworthy,Tiffi.Noseworthy@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MICR1011, MATH1142",BIOC1020,"COMP1210,COMP1126,COMP1127,COMP1161"
620132214,Garrek,Giorgiutti,Garrek.Giorgiutti@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","MATH1141, CHEM1901",MATH1152,
620132215,Caren,Delle,Caren.Delle@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155","GEOG2131, MATH2404, GEOG3331, CHEM2210","PHYS2200, MICR2211",COMP3901
620132216,Therine,Vondrak,Therine.Vondrak@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","MATH2401, PHYS2386, BIOC1021","GEOG1232, PHYS1422, PHYS2561","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140"
620132217,Kippie,Connell,Kippie.Connell@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","PHYS2386, CHEM2402, MATH3155","COMP3192, COMP3702",
620132218,Damaris,Rissen,Damaris.Rissen@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","ELET2430, ELET2405","ELET1405, GEOL1104, MICR1011, PHYS1421",
